season,week,celebrity_name,Target_Judge_Scores_Sum,Target_Fan_Votes,Age,Is_International,Pro_Experience,Pro_Avg_Placement,Pro_Pedigree,Pro_Lift,Ind_Athletes,Ind_Media_Fashion,Ind_Performing_Arts,Ind_Professional,Ind_Vocal_Artists
8,9,Ty Murray,23.0,1580270.766048,39,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
8,10,Gilles Marini,30.0,2032876.7142599998,33,1,6,4.0,0.5,2.5560482529873396,0,0,1,0,0
8,10,Melissa Rycroft,27.5,1863470.3232600002,26,0,6,5.666666666666667,0.16666666666666666,1.008658026103324,0,1,0,0,0
8,10,Shawn Johnson,28.0,1897351.6014599998,17,0,3,6.333333333333333,0.3333333333333333,0.2730466515231435,1,0,0,0,0
8,10,Ty Murray,24.0,1626301.3684399999,39,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
8,11,Gilles Marini,29.0,2707999.9972920003,33,1,6,4.0,0.5,2.5560482529873396,0,0,1,0,0
8,11,Melissa Rycroft,28.5,2707999.9972920003,26,0,6,5.666666666666667,0.16666666666666666,1.008658026103324,0,1,0,0,0
8,11,Shawn Johnson,30.0,2707999.9972920003,17,0,3,6.333333333333333,0.3333333333333333,0.2730466515231435,1,0,0,0,0
9,1,Aaron Carter,31.999899999999997,560867.450568,21,0,6,6.666666666666667,0.16666666666666666,0.36248338720550405,0,0,0,0,1
9,1,Ashley Hamiliton,18.9999,332778.30968400004,34,0,8,5.75,0.25,1.0051393594508955,0,0,1,0,0
9,1,Chuck Liddell,22.0,385597.581096,39,0,3,7.666666666666667,0.3333333333333333,-1.06028668181019,1,0,0,0,0
9,1,Debi Mazar,22.0,385597.581096,45,0,6,6.666666666666667,0.3333333333333333,-0.11061841367932719,0,0,1,0,0
9,1,Donny Osmond,29.999899999999997,525813.1308360001,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,1,Joanna Krupa,33.9999,595921.777416,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,1,Kathy Ireland,19.9999,350541.50371200003,46,0,7,5.285714285714286,0.2857142857142857,1.429913566447226,0,1,0,0,0
9,1,Kelly Osbourne,30.9998,543338.5366079999,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,1,Louie Vito,26.9998,473229.89002799994,21,0,1,4.0,0.0,2.1485148514851486,1,0,0,0,0
9,1,Macy Gray,18.9999,332778.30968400004,42,0,6,7.666666666666667,0.16666666666666666,-0.5968051938049969,0,0,0,0,1
9,1,Mark Dacascos,28.9998,508284.20976,45,0,2,5.5,0.5,1.381949210706932,0,0,1,0,0
9,1,Melissa Joan Hart,24.0,420651.90082800004,33,0,4,5.0,0.5,1.4919137015136448,0,0,1,0,0
9,1,Michael Irvin,19.0,333488.15203199995,43,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
9,1,Mya,30.999899999999997,543340.287144,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,1,Natalie Coughlin,26.9998,473229.89002799994,27,0,4,8.0,0.25,-1.1413691188754636,1,0,0,0,0
9,1,Tom DeLay,19.9999,350541.50371200003,62,0,7,3.7142857142857144,0.5714285714285714,2.864209687499669,0,0,0,1,0
9,2,Aaron Carter,27.0,625591.8388200001,21,0,6,6.666666666666667,0.16666666666666666,0.36248338720550405,0,0,0,0,1
9,2,Chuck Liddell,19.0,440231.2902,39,0,3,7.666666666666667,0.3333333333333333,-1.06028668181019,1,0,0,0,0
9,2,Debi Mazar,21.0,486571.42565199995,45,0,6,6.666666666666667,0.3333333333333333,-0.11061841367932719,0,0,1,0,0
9,2,Donny Osmond,25.0,579251.703368,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,2,Joanna Krupa,20.0,463401.361332,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,2,Kathy Ireland,18.0,416720.62588,46,0,7,5.285714285714286,0.2857142857142857,1.429913566447226,0,1,0,0,0
9,2,Kelly Osbourne,19.0,440231.2902,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,2,Louie Vito,19.0,440231.2902,21,0,1,4.0,0.0,2.1485148514851486,1,0,0,0,0
9,2,Mark Dacascos,21.0,486571.42565199995,45,0,2,5.5,0.5,1.381949210706932,0,0,1,0,0
9,2,Melissa Joan Hart,19.0,440231.2902,33,0,4,5.0,0.5,1.4919137015136448,0,0,1,0,0
9,2,Michael Irvin,20.0,463401.361332,43,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
9,2,Mya,27.0,625591.8388200001,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,2,Natalie Coughlin,21.0,486571.42565199995,27,0,4,8.0,0.25,-1.1413691188754636,1,0,0,0,0
9,2,Tom DeLay,18.0,417401.82588,62,0,7,3.7142857142857144,0.5714285714285714,2.864209687499669,0,0,0,1,0
9,3,Aaron Carter,21.0,532325.5824600001,21,0,6,6.666666666666667,0.16666666666666666,0.36248338720550405,0,0,0,0,1
9,3,Chuck Liddell,17.0,430930.23342000006,39,0,3,7.666666666666667,0.3333333333333333,-1.06028668181019,1,0,0,0,0
9,3,Debi Mazar,17.0,345998.1114,45,0,6,6.666666666666667,0.3333333333333333,-0.11061841367932719,0,0,1,0,0
9,3,Donny Osmond,21.0,532325.5824600001,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,3,Joanna Krupa,23.0,583023.2569800001,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,3,Kelly Osbourne,20.0,506976.7452,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,3,Louie Vito,20.0,506976.7452,21,0,1,4.0,0.0,2.1485148514851486,1,0,0,0,0
9,3,Mark Dacascos,18.0,456279.07068,45,0,2,5.5,0.5,1.381949210706932,0,0,1,0,0
9,3,Melissa Joan Hart,19.0,481627.90794000006,33,0,4,5.0,0.5,1.4919137015136448,0,0,1,0,0
9,3,Michael Irvin,14.0,422698.62318,43,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
9,3,Mya,27.0,684418.6060200001,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,3,Natalie Coughlin,26.0,659069.76876,27,0,4,8.0,0.25,-1.1413691188754636,1,0,0,0,0
9,3,Tom DeLay,15.0,397349.78592,62,0,7,3.7142857142857144,0.5714285714285714,2.864209687499669,0,0,0,1,0
9,4,Aaron Carter,18.0,499537.18814,21,0,6,6.666666666666667,0.16666666666666666,0.36248338720550405,0,0,0,0,1
9,4,Chuck Liddell,17.0,434334.6335,39,0,3,7.666666666666667,0.3333333333333333,-1.06028668181019,1,0,0,0,0
9,4,Donny Osmond,24.0,666049.5886639999,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,4,Joanna Krupa,26.0,721553.722172,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,4,Kelly Osbourne,23.0,638297.5185519999,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,4,Louie Vito,16.0,462758.303612,21,0,1,4.0,0.0,2.1485148514851486,1,0,0,0,0
9,4,Mark Dacascos,22.0,610545.455156,45,0,2,5.5,0.5,1.381949210706932,0,0,1,0,0
9,4,Melissa Joan Hart,28.0,777057.848964,33,0,4,5.0,0.5,1.4919137015136448,0,0,1,0,0
9,4,Michael Irvin,16.0,462758.303612,43,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
9,4,Mya,28.0,777057.848964,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,4,Natalie Coughlin,24.0,666049.5886639999,27,0,4,8.0,0.25,-1.1413691188754636,1,0,0,0,0
9,5,Aaron Carter,24.0,667239.671312,21,0,6,6.666666666666667,0.16666666666666666,0.36248338720550405,0,0,0,0,1
9,5,Donny Osmond,29.0,806247.935608,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,5,Joanna Krupa,24.0,667239.671312,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,5,Kelly Osbourne,24.0,667239.671312,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,5,Louie Vito,22.0,611636.364248,21,0,1,4.0,0.0,2.1485148514851486,1,0,0,0,0
9,5,Mark Dacascos,26.0,722842.978376,45,0,2,5.5,0.5,1.381949210706932,0,0,1,0,0
9,5,Melissa Joan Hart,23.0,639438.014416,33,0,4,5.0,0.5,1.4919137015136448,0,0,1,0,0
9,5,Michael Irvin,21.0,611972.764248,43,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
9,5,Mya,27.0,750644.628544,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,5,Natalie Coughlin,22.0,583498.31408,27,0,4,8.0,0.25,-1.1413691188754636,1,0,0,0,0
9,6,Aaron Carter,32.9998,882366.937144,21,0,6,6.666666666666667,0.16666666666666666,0.36248338720550405,0,0,0,0,1
9,6,Donny Osmond,30.999899999999997,828892.500744,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,6,Joanna Krupa,35.9999,962585.272616,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,6,Kelly Osbourne,24.9998,668458.5063199999,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,6,Louie Vito,24.0,605836.809072,21,0,1,4.0,0.0,2.1485148514851486,1,0,0,0,0
9,6,Mark Dacascos,32.0,855633.730248,45,0,2,5.5,0.5,1.381949210706932,0,0,1,0,0
9,6,Melissa Joan Hart,23.9999,605839.4855920001,33,0,4,5.0,0.5,1.4919137015136448,0,0,1,0,0
9,6,Michael Irvin,21.9998,660014.46808,43,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
9,6,Mya,33.0,882372.283232,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,7,Aaron Carter,26.5,1008056.980076,21,0,6,6.666666666666667,0.16666666666666666,0.36248338720550405,0,0,0,0,1
9,7,Donny Osmond,26.0,989037.0360480001,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,7,Joanna Krupa,27.5,1046096.868132,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,7,Kelly Osbourne,26.0,989037.0360480001,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,7,Mark Dacascos,21.5,817857.5531479999,45,0,2,5.5,0.5,1.381949210706932,0,0,1,0,0
9,7,Michael Irvin,23.5,893937.3225840001,43,0,0,6.814726840855107,0.0,0.0,1,0,0,0,0
9,7,Mya,24.5,931977.2106400001,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,8,Aaron Carter,25.0,1344685.77036,21,0,6,6.666666666666667,0.16666666666666666,0.36248338720550405,0,0,0,0,1
9,8,Donny Osmond,25.0,1345390.57036,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,8,Joanna Krupa,26.0,1398839.691536,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,8,Kelly Osbourne,25.5,1371938.934472,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,8,Mya,29.5,1587145.04032,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,9,Donny Osmond,24.666600000000003,1907933.3563200003,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,9,Joanna Krupa,27.0,1742324.4811200001,30,1,4,4.0,0.25,2.7975637526402877,0,1,0,0,0
9,9,Kelly Osbourne,25.9998,1836892.1851680002,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,9,Mya,28.9999,2048849.9773920001,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
9,10,Donny Osmond,28.9998,2721333.330612,51,0,6,6.333333333333333,0.3333333333333333,0.7209825864734061,0,0,0,0,1
9,10,Kelly Osbourne,25.2222,2721333.330612,24,1,4,5.5,0.0,1.2742454230578923,0,1,0,0,0
9,10,Mya,28.333199999999998,2721333.330612,29,0,1,11.0,0.0,-4.042553191489362,0,0,0,0,1
10,1,Aiden Turner,15.0,694449.7614600001,32,1,9,6.888888888888889,0.2222222222222222,-0.13841186997991015,0,0,1,0,0
10,1,Buzz Aldrin,14.0,648153.1106959999,80,0,3,6.333333333333333,0.3333333333333333,0.4420271734600319,0,0,0,1,0
10,1,Chad Ochocinco,18.0,833339.713752,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,1,Erin Andrews,21.0,972229.666044,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,1,Evan Lysacek,23.0,1064822.967572,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,1,Jake Pavelka,20.0,925933.01528,32,0,2,6.0,0.0,0.14851485148514865,0,1,0,0,0
10,1,Kate Gosselin,16.0,740746.412224,35,0,8,6.375,0.25,0.3708552217051525,0,1,0,0,0
10,1,Nicole Scherzinger,25.0,1157416.2691,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,1,Niecy Nash,18.0,833339.713752,40,0,5,5.0,0.2,1.8108857001484417,0,0,1,0,0
10,1,Pamela Anderson,21.0,972229.666044,42,1,0,6.814726840855107,0.0,0.0,0,1,0,0,0
10,1,Shannen Doherty,18.0,833339.713752,38,0,5,5.8,0.4,0.7361666201256446,0,0,1,0,0
10,2,Aiden Turner,19.0,793509.087568,32,1,9,6.888888888888889,0.2222222222222222,-0.13841186997991015,0,0,1,0,0
10,2,Buzz Aldrin,12.0,807736.5677479999,80,0,3,6.333333333333333,0.3333333333333333,0.4420271734600319,0,0,0,1,0
10,2,Chad Ochocinco,16.0,668218.1843239999,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,2,Erin Andrews,23.0,960563.6405399999,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,2,Evan Lysacek,24.0,1002327.271892,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,2,Jake Pavelka,20.0,835272.728108,32,0,2,6.0,0.0,0.14851485148514865,0,1,0,0,0
10,2,Kate Gosselin,15.0,682445.664504,35,0,8,6.375,0.25,0.3708552217051525,0,1,0,0,0
10,2,Nicole Scherzinger,28.0,1169381.815676,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,2,Niecy Nash,21.0,877036.3594600001,40,0,5,5.0,0.2,1.8108857001484417,0,0,1,0,0
10,2,Pamela Anderson,22.0,918800.0,42,1,0,6.814726840855107,0.0,0.0,0,1,0,0,0
10,2,Shannen Doherty,20.0,472708.68018,38,0,5,5.8,0.4,0.7361666201256446,0,0,1,0,0
10,3,Aiden Turner,20.0,835862.0648279999,32,1,9,6.888888888888889,0.2222222222222222,-0.13841186997991015,0,0,1,0,0
10,3,Buzz Aldrin,13.0,543310.345956,80,0,3,6.333333333333333,0.3333333333333333,0.4420271734600319,0,0,0,1,0
10,3,Chad Ochocinco,20.0,835862.0648279999,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,3,Erin Andrews,23.0,961241.382612,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,3,Evan Lysacek,26.0,1086620.691912,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,3,Jake Pavelka,21.0,877655.1735840001,32,0,2,6.0,0.0,0.14851485148514865,0,1,0,0,0
10,3,Kate Gosselin,15.0,626896.554984,35,0,8,6.375,0.25,0.3708552217051525,0,1,0,0,0
10,3,Nicole Scherzinger,23.0,961241.382612,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,3,Niecy Nash,21.0,877655.1735840001,40,0,5,5.0,0.2,1.8108857001484417,0,0,1,0,0
10,3,Pamela Anderson,21.0,877655.1735840001,42,1,0,6.814726840855107,0.0,0.0,0,1,0,0,0
10,4,Aiden Turner,16.5,708936.506656,32,1,9,6.888888888888889,0.2222222222222222,-0.13841186997991015,0,0,1,0,0
10,4,Chad Ochocinco,22.0,975353.101792,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,4,Erin Andrews,19.5,864517.5218560001,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,4,Evan Lysacek,26.0,1152690.0263999999,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,4,Jake Pavelka,19.0,842350.4042239999,32,0,2,6.0,0.0,0.14851485148514865,0,1,0,0,0
10,4,Kate Gosselin,16.0,731926.024288,35,0,8,6.375,0.25,0.3708552217051525,0,1,0,0,0
10,4,Nicole Scherzinger,25.0,1108355.791136,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,4,Niecy Nash,18.0,798016.16896,40,0,5,5.0,0.2,1.8108857001484417,0,0,1,0,0
10,4,Pamela Anderson,23.5,1041854.4464639999,42,1,0,6.814726840855107,0.0,0.0,0,1,0,0,0
10,5,Chad Ochocinco,18.0,876901.736004,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,5,Erin Andrews,22.0,1071768.7856400001,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,5,Evan Lysacek,27.0,1315352.599792,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,5,Jake Pavelka,23.0,1120485.550156,32,0,2,6.0,0.0,0.14851485148514865,0,1,0,0,0
10,5,Kate Gosselin,15.0,730751.4424559999,35,0,8,6.375,0.25,0.3708552217051525,0,1,0,0,0
10,5,Nicole Scherzinger,29.0,1412786.128824,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,5,Niecy Nash,18.0,876901.736004,40,0,5,5.0,0.2,1.8108857001484417,0,0,1,0,0
10,5,Pamela Anderson,21.0,1023052.021124,42,1,0,6.814726840855107,0.0,0.0,0,1,0,0,0
10,6,Chad Ochocinco,30.999899999999997,1210335.07632,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,6,Erin Andrews,34.0,1327468.56336,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,6,Evan Lysacek,27.0,1054166.21376,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,6,Jake Pavelka,24.999899999999997,976075.91952,32,0,2,6.0,0.0,0.14851485148514865,0,1,0,0,0
10,6,Nicole Scherzinger,35.9999,1405551.0403200001,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,6,Niecy Nash,25.9998,1015115.21184,40,0,5,5.0,0.2,1.8108857001484417,0,0,1,0,0
10,6,Pamela Anderson,29.9998,1171287.98304,42,1,0,6.814726840855107,0.0,0.0,0,1,0,0,0
10,7,Chad Ochocinco,26.0,1313543.405632,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,7,Erin Andrews,25.5,1288282.956128,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,7,Evan Lysacek,27.0,1364064.312496,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,7,Nicole Scherzinger,27.0,1364064.312496,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,7,Niecy Nash,24.5,1288675.756128,40,0,5,5.0,0.2,1.8108857001484417,0,0,1,0,0
10,7,Pamela Anderson,25.5,1237369.25712,42,1,0,6.814726840855107,0.0,0.0,0,1,0,0,0
10,8,Chad Ochocinco,22.5,1363162.058032,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,8,Erin Andrews,26.5,1605501.976224,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,8,Evan Lysacek,26.5,1605501.976224,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,8,Nicole Scherzinger,29.5,1787256.916784,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,8,Niecy Nash,21.5,1302577.072736,40,0,5,5.0,0.2,1.8108857001484417,0,0,1,0,0
10,9,Chad Ochocinco,26.0,1752353.985536,32,0,8,4.875,0.5,1.9740406194193527,1,0,0,0,0
10,9,Erin Andrews,28.0,1887150.445376,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,9,Evan Lysacek,29.5,1988247.788352,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,9,Nicole Scherzinger,29.5,1988247.788352,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
10,10,Erin Andrews,26.9998,2572257.517632,32,0,7,7.428571428571429,0.2857142857142857,-0.8500760267860457,0,0,0,1,0
10,10,Evan Lysacek,26.888699999999996,2590409.1438720003,24,0,4,8.5,0.25,-2.0080862984863552,1,0,0,0,0
10,10,Nicole Scherzinger,28.7777,2581333.330752,31,0,5,4.0,0.2,2.8295403638143575,0,0,0,0,1
11,1,Audrina Patridge,19.0,703167.404841,25,0,9,6.555555555555555,0.2222222222222222,0.21380984246131757,0,1,0,0,0
11,1,Brandy,23.0,851202.6439860001,31,0,8,6.875,0.375,-0.025959380580647062,0,0,0,0,1
11,1,Bristol Palin,18.0,666158.588754,19,0,6,6.666666666666667,0.3333333333333333,-0.10099810079968889,0,1,0,0,0
11,1,David Hasselhoff,15.0,554572.0878280001,58,0,7,5.571428571428571,0.42857142857142855,1.447478161677666,0,0,1,0,0
11,1,Florence Henderson,18.0,666158.588754,76,0,1,7.0,0.0,-0.2868217054263562,0,0,1,0,0
11,1,Jennifer Grey,24.0,888211.451672,50,0,6,3.5,0.3333333333333333,3.3256922386625027,0,0,1,0,0
11,1,Kurt Warner,19.0,703167.404841,39,0,5,7.2,0.4,-0.7767660684920544,1,0,0,0,0
11,1,Kyle Massey,23.0,851202.6439860001,19,0,3,5.666666666666667,0.3333333333333333,1.159025571995836,0,0,1,0,0
11,1,Margaret Cho,15.0,555412.187828,41,0,6,5.0,0.16666666666666666,1.794601132552642,0,0,0,1,0
11,1,Michael Bolton,16.0,592140.964981,57,0,3,6.333333333333333,0.0,0.08482550382697844,0,0,0,0,1
11,1,Rick Fox,22.0,814193.8363,41,1,9,4.777777777777778,0.4444444444444444,1.9934266452044413,1,0,0,0,0
11,1,The Situation,15.0,555412.187828,28,0,7,6.428571428571429,0.14285714285714285,0.5687645623051786,0,1,0,0,0
11,2,Audrina Patridge,23.0,888466.0617259999,25,0,9,6.555555555555555,0.2222222222222222,0.21380984246131757,0,1,0,0,0
11,2,Brandy,21.0,811208.141088,31,0,8,6.875,0.375,-0.025959380580647062,0,0,0,0,1
11,2,Bristol Palin,22.0,849837.1014070001,19,0,6,6.666666666666667,0.3333333333333333,-0.10099810079968889,0,1,0,0,0
11,2,Florence Henderson,19.0,733950.2289870001,76,0,1,7.0,0.0,-0.2868217054263562,0,0,1,0,0
11,2,Jennifer Grey,24.0,927095.022045,50,0,6,3.5,0.3333333333333333,3.3256922386625027,0,0,1,0,0
11,2,Kurt Warner,21.0,811208.141088,39,0,5,7.2,0.4,-0.7767660684920544,1,0,0,0,0
11,2,Kyle Massey,22.0,849837.1014070001,19,0,3,5.666666666666667,0.3333333333333333,1.159025571995836,0,0,1,0,0
11,2,Margaret Cho,18.0,695321.268668,41,0,6,5.0,0.16666666666666666,1.794601132552642,0,0,0,1,0
11,2,Michael Bolton,12.0,463547.515291,57,0,3,6.333333333333333,0.0,0.08482550382697844,0,0,0,0,1
11,2,Rick Fox,21.0,811208.141088,41,1,9,4.777777777777778,0.4444444444444444,1.9934266452044413,1,0,0,0,0
11,2,The Situation,18.0,695321.268668,28,0,7,6.428571428571429,0.14285714285714285,0.5687645623051786,0,1,0,0,0
11,3,Audrina Patridge,26.0,936000.001404,25,0,9,6.555555555555555,0.2222222222222222,0.21380984246131757,0,1,0,0,0
11,3,Brandy,24.0,863999.99946,31,0,8,6.875,0.375,-0.025959380580647062,0,0,0,0,1
11,3,Bristol Palin,19.0,684000.002556,19,0,6,6.666666666666667,0.3333333333333333,-0.10099810079968889,0,1,0,0,0
11,3,Florence Henderson,20.0,720000.003528,76,0,1,7.0,0.0,-0.2868217054263562,0,0,1,0,0
11,3,Jennifer Grey,24.0,863999.99946,50,0,6,3.5,0.3333333333333333,3.3256922386625027,0,0,1,0,0
11,3,Kurt Warner,23.0,827999.998488,39,0,5,7.2,0.4,-0.7767660684920544,1,0,0,0,0
11,3,Kyle Massey,23.0,827999.998488,19,0,3,5.666666666666667,0.3333333333333333,1.159025571995836,0,0,1,0,0
11,3,Margaret Cho,18.0,648000.001584,41,0,6,5.0,0.16666666666666666,1.794601132552642,0,0,0,1,0
11,3,Rick Fox,24.0,863999.99946,41,1,9,4.777777777777778,0.4444444444444444,1.9934266452044413,1,0,0,0,0
11,3,The Situation,20.0,720000.003528,28,0,7,6.428571428571429,0.14285714285714285,0.5687645623051786,0,1,0,0,0
11,4,Audrina Patridge,23.0,1003648.04382,25,0,9,6.555555555555555,0.2222222222222222,0.21380984246131757,0,1,0,0,0
11,4,Brandy,24.0,1047284.913932,31,0,8,6.875,0.375,-0.025959380580647062,0,0,0,0,1
11,4,Bristol Palin,16.0,698189.945225,19,0,6,6.666666666666667,0.3333333333333333,-0.10099810079968889,0,1,0,0,0
11,4,Florence Henderson,17.5,763645.250393,76,0,1,7.0,0.0,-0.2868217054263562,0,0,1,0,0
11,4,Jennifer Grey,28.0,1221832.402191,50,0,6,3.5,0.3333333333333333,3.3256922386625027,0,0,1,0,0
11,4,Kurt Warner,17.0,741826.815337,39,0,5,7.2,0.4,-0.7767660684920544,1,0,0,0,0
11,4,Kyle Massey,20.0,872737.4334839999,19,0,3,5.666666666666667,0.3333333333333333,1.159025571995836,0,0,1,0,0
11,4,Rick Fox,19.5,850918.990617,41,1,9,4.777777777777778,0.4444444444444444,1.9934266452044413,1,0,0,0,0
11,4,The Situation,14.0,610916.2050010001,28,0,7,6.428571428571429,0.14285714285714285,0.5687645623051786,0,1,0,0,0
11,5,Audrina Patridge,23.0,977247.249858,25,0,9,6.555555555555555,0.2222222222222222,0.21380984246131757,0,1,0,0,0
11,5,Brandy,27.0,1147203.293984,31,0,8,6.875,0.375,-0.025959380580647062,0,0,0,0,1
11,5,Bristol Palin,18.0,892655.877795,19,0,6,6.666666666666667,0.3333333333333333,-0.10099810079968889,0,1,0,0,0
11,5,Florence Henderson,21.0,764415.548567,76,0,1,7.0,0.0,-0.2868217054263562,0,0,1,0,0
11,5,Jennifer Grey,25.0,1062225.271921,50,0,6,3.5,0.3333333333333333,3.3256922386625027,0,0,1,0,0
11,5,Kurt Warner,24.0,1019736.264756,39,0,5,7.2,0.4,-0.7767660684920544,1,0,0,0,0
11,5,Kyle Massey,20.0,849780.22063,19,0,3,5.666666666666667,0.3333333333333333,1.159025571995836,0,0,1,0,0
11,5,Rick Fox,24.0,1019736.264756,41,1,9,4.777777777777778,0.4444444444444444,1.9934266452044413,1,0,0,0,0
11,6,Audrina Patridge,31.9998,867474.75162,25,0,9,6.555555555555555,0.2222222222222222,0.21380984246131757,0,1,0,0,0
11,6,Brandy,35.9999,1420174.766568,31,0,8,6.875,0.375,-0.025959380580647062,0,0,0,0,1
11,6,Bristol Palin,27.9998,1104575.5578720002,19,0,6,6.666666666666667,0.3333333333333333,-0.10099810079968889,0,1,0,0,0
11,6,Jennifer Grey,29.0,1144032.853272,50,0,6,3.5,0.3333333333333333,3.3256922386625027,0,0,1,0,0
11,6,Kurt Warner,21.9999,1262781.4942140002,39,0,5,7.2,0.4,-0.7767660684920544,1,0,0,0,0
11,6,Kyle Massey,29.999899999999997,1183478.316138,19,0,3,5.666666666666667,0.3333333333333333,1.159025571995836,0,0,1,0,0
